2019-05-25 22:06:19.099543,lda-dr;euclidean;,1,None,kfold_cross_val_predictions_state,5,NSW,0.8546372475691848,0.9089209720399316,0.806472103610121,0.5966168534661686,0.51179560224339,0.7151386988431397,0.7862876621948538
2019-05-25 22:07:20.158870,lda-dr;euclidean;,1,None,kfold_cross_val_predictions_state,5,NSW,0.8546372475691848,0.9089209720399316,0.806472103610121,0.5966168534661686,0.51179560224339,0.7151386988431397,0.7862876621948538
2019-05-25 22:07:20.829181,lda-dr;lda;,1,None,kfold_cross_val_predictions_state,5,NSW,0.9020587242659467,0.8643404585583546,0.9432191128206938,0.5698191520901275,0.7049330643682377,0.47816892648339343,0.8404442489553552
2019-05-25 22:07:21.988251,lda;,1,RFE_fs,kfold_cross_val_predictions_state,5,NSW,0.8949813187922853,0.8554744055854059,0.9383138652644952,0.5320233988300584,0.6698772426817753,0.44122403283990547,0.8284583241697823
2019-05-25 22:07:26.973199,mahalanobis;,1,RFE_fs,kfold_cross_val_predictions_state,5,NSW,0.8241662974165334,0.9075095460330929,0.7548434908423616,0.562149196449988,0.4575199125409964,0.7288219927851722,0.7490928084451287
2019-05-25 22:07:31.567033,lda-dr;euclidean;,1,None,kfold_cross_val_predictions_state,5,VIC,0.8766902611667073,0.9144093686354379,0.8419596812001875,0.6537828947368421,0.5859231052696229,0.7394202449232677,0.8181490947050142
2019-05-25 22:07:32.190017,lda-dr;lda;,1,None,kfold_cross_val_predictions_state,5,VIC,0.9040503076610995,0.8705560619872379,0.940225035161744,0.6197409557838321,0.731239460370995,0.5377460858781584,0.8467657751700802
2019-05-25 22:07:32.841230,lda;,1,RFE_fs,kfold_cross_val_predictions_state,5,VIC,0.8877648363838048,0.8426194988418615,0.9380215658696671,0.517593210641747,0.6724479682854311,0.4207099674469075,0.8178971239336237
2019-05-25 22:08:16.434217,lda-dr;euclidean;,1,None,kfold_cross_val_predictions_state,5,NSW,0.8546372475691848,0.9089209720399316,0.806472103610121,0.5966168534661686,0.51179560224339,0.7151386988431397,0.7862876621948538
2019-05-25 22:09:32.785810,lda-dr;lda;,1,None,kfold_cross_val_predictions_state,5,NSW,0.9020587242659467,0.8643404585583546,0.9432191128206938,0.5698191520901275,0.7049330643682377,0.47816892648339343,0.8404442489553552
2019-05-25 22:09:33.585543,lda;,1,RFE_fs,kfold_cross_val_predictions_state,5,NSW,0.8949813187922853,0.8554744055854059,0.9383138652644952,0.5320233988300584,0.6698772426817753,0.44122403283990547,0.8284583241697823
2019-05-25 22:09:39.472756,mahalanobis;,1,RFE_fs,kfold_cross_val_predictions_state,5,NSW,0.8241662974165334,0.9075095460330929,0.7548434908423616,0.562149196449988,0.4575199125409964,0.7288219927851722,0.7490928084451287
2019-05-25 22:09:44.134159,lda-dr;euclidean;,1,None,kfold_cross_val_predictions_state,5,VIC,0.8766902611667073,0.9144093686354379,0.8419596812001875,0.6537828947368421,0.5859231052696229,0.7394202449232677,0.8181490947050142
2019-05-25 22:09:44.762543,lda-dr;lda;,1,None,kfold_cross_val_predictions_state,5,VIC,0.9040503076610995,0.8705560619872379,0.940225035161744,0.6197409557838321,0.731239460370995,0.5377460858781584,0.8467657751700802
2019-05-25 22:09:45.439660,lda;,1,RFE_fs,kfold_cross_val_predictions_state,5,VIC,0.8877648363838048,0.8426194988418615,0.9380215658696671,0.517593210641747,0.6724479682854311,0.4207099674469075,0.8178971239336237
2019-05-25 22:09:49.284052,mahalanobis;,1,RFE_fs,kfold_cross_val_predictions_state,5,VIC,0.8369815092453772,0.8960941680042803,0.7851851851851852,0.5802342040921374,0.4959850401495985,0.6989614013331267,0.7651632410640365
2019-05-25 22:09:52.917397,lda-dr;euclidean;,1,None,kfold_cross_val_predictions_state,5,QNL,0.8703431228297335,0.9057944383192453,0.8375623017671047,0.647914335943743,0.5856688818260618,0.724964234620887,0.8104783207157605
2019-05-25 22:09:53.415412,lda-dr;lda;,1,None,kfold_cross_val_predictions_state,5,QNL,0.9003473729917498,0.8643184660275115,0.9395106479383779,0.6194029850746268,0.7366863905325444,0.5343347639484979,0.8420509291121817
2019-05-25 22:09:53.949720,lda;,1,RFE_fs,kfold_cross_val_predictions_state,5,QNL,0.8838144946447019,0.8497647673810769,0.9207068418667875,0.5598352214212152,0.6600291403593977,0.48605150214592274,0.8161562284927736
2019-05-25 22:09:57.241583,mahalanobis;,1,RFE_fs,kfold_cross_val_predictions_state,5,QNL,0.8424333233443212,0.894488990708922,0.7961033076574535,0.5994209964955051,0.5221661799840722,0.7035050071530758,0.7738300068823124
2019-05-25 22:10:01.406721,lda-dr;euclidean;,1,None,kfold_cross_val_predictions_state,5,SAU,0.910889963036679,0.9392517884367304,0.8841907705895341,0.687786411635784,0.621981981981982,0.7691622103386809,0.8613519731021059
2019-05-25 22:10:02.619775,lda-dr;lda;,1,None,kfold_cross_val_predictions_state,5,SAU,0.9268921095008051,0.9020058503969912,0.9531905497902406,0.6572722697533971,0.7549132947976879,0.5819964349376114,0.8794903556892585
2019-05-25 22:10:03.652824,lda;,1,RFE_fs,kfold_cross_val_predictions_state,5,SAU,0.9185903929199766,0.8882359006083101,0.9510929565025392,0.6030673251884585,0.7236431690580162,0.5169340463458111,0.8648911697044771
2019-05-25 22:10:10.223795,mahalanobis;,1,RFE_fs,kfold_cross_val_predictions_state,5,SAU,0.8871220474725785,0.9351523308454668,0.8437844998896004,0.6380048390098642,0.5477788430808566,0.7638146167557932,0.8279065652096974
